t	x	y
3.640000e-2	5.757137e-3	-1.127953e-2
3.660000e-2	9.005474e-3	-8.329171e-3
3.680000e-2	7.083602e-3	-1.137676e-2
3.700000e-2	4.748465e-3	-1.392740e-2
3.720000e-2	8.140969e-3	-1.058351e-2
3.740000e-2	5.237467e-3	-1.192877e-2
3.760000e-2	4.692096e-3	-1.523668e-2
3.780000e-2	6.764160e-3	-1.510819e-2
3.800000e-2	4.857120e-3	-1.225681e-2
3.820000e-2	4.061728e-3	-1.564683e-2
3.840000e-2	7.343691e-3	-1.260558e-2
3.860000e-2	8.639800e-3	-1.393538e-2
3.880000e-2	5.292945e-3	-1.332851e-2
3.900000e-2	7.733605e-3	-1.239226e-2
3.920000e-2	4.906322e-3	-1.394830e-2
3.940000e-2	8.324826e-3	-1.053237e-2
3.960000e-2	5.653824e-3	-1.246512e-2
3.980000e-2	7.854410e-3	-1.206315e-2
4.000000e-2	4.759908e-3	-1.277406e-2
4.020000e-2	7.424234e-3	-1.131305e-2
4.040000e-2	8.922993e-3	-1.229471e-2
4.060000e-2	5.599945e-3	-9.571094e-3
4.080000e-2	9.019112e-3	-6.153325e-3
4.100000e-2	5.646282e-3	-3.698596e-3
4.120000e-2	7.555852e-3	-3.903151e-3
4.140000e-2	9.654898e-3	-3.717985e-3
4.160000e-2	6.239383e-3	-1.762991e-3
4.180000e-2	9.604438e-3	1.505195e-3
4.200000e-2	7.113948e-3	4.849118e-3
4.220000e-2	4.805065e-3	2.259165e-3
4.240000e-2	5.986874e-3	7.435415e-4
4.260000e-2	9.312818e-3	3.904490e-3
4.280000e-2	1.186016e-2	5.087826e-3
4.300000e-2	1.123746e-2	1.749135e-3
4.320000e-2	7.858150e-3	2.649420e-3
4.340000e-2	9.623962e-3	2.162242e-3
4.360000e-2	8.758303e-3	-1.241602e-3
4.380000e-2	7.645893e-3	-4.660159e-3
4.400000e-2	9.665844e-3	-4.640041e-3
4.420000e-2	6.253308e-3	-2.615866e-3
4.440000e-2	4.215591e-3	-5.548772e-3
4.460000e-2	4.817852e-3	-7.885332e-3
4.480000e-2	7.541766e-3	-6.280201e-3
4.500000e-2	1.095378e-2	-2.882272e-3
4.520000e-2	1.336505e-2	-2.013055e-3
4.540000e-2	1.346351e-2	-4.889383e-3
4.560000e-2	1.099008e-2	-7.212885e-3
4.580000e-2	7.730830e-3	-4.269495e-3
4.600000e-2	1.047264e-2	-2.620734e-3
4.620000e-2	7.653098e-3	-4.197108e-3
4.640000e-2	1.097351e-2	-1.051259e-3
4.660000e-2	7.577150e-3	1.202432e-3
4.680000e-2	1.083004e-2	4.165059e-3
4.700000e-2	8.146974e-3	2.259040e-3
4.720000e-2	9.572195e-3	1.148319e-3
4.740000e-2	8.519917e-3	-2.271623e-3
4.760000e-2	9.661839e-3	-3.850282e-3
4.780000e-2	7.923119e-3	-7.044590e-3
4.800000e-2	1.012251e-2	-6.645195e-3
4.820000e-2	6.703157e-3	-4.844041e-3
4.840000e-2	5.373081e-3	-8.229493e-3
4.860000e-2	7.207862e-3	-8.582500e-3
4.880000e-2	1.060731e-2	-5.219398e-3
4.900000e-2	1.304179e-2	-4.297271e-3
4.920000e-2	1.253759e-2	-7.586870e-3
4.940000e-2	9.289620e-3	-7.611484e-3
4.960000e-2	1.028293e-2	-9.416630e-3
4.980000e-2	1.103514e-2	-1.156069e-2
5.000000e-2	8.733629e-3	-8.337021e-3
5.020000e-2	9.092316e-3	-1.095556e-2
5.040000e-2	1.081549e-2	-1.152436e-2
5.060000e-2	8.106056e-3	-8.108132e-3
5.080000e-2	1.086100e-2	-6.427240e-3
5.100000e-2	9.723738e-3	-9.844263e-3
5.120000e-2	1.008446e-2	-1.246060e-2
5.140000e-2	1.008663e-2	-1.542056e-2
5.160000e-2	9.226404e-3	-1.882348e-2
5.180000e-2	1.056318e-2	-2.008531e-2
5.200000e-2	7.815369e-3	-2.184139e-2
5.220000e-2	1.058387e-2	-2.012723e-2
5.240000e-2	1.223011e-2	-2.084076e-2
5.260000e-2	8.810341e-3	-1.918160e-2
5.280000e-2	1.198987e-2	-1.641551e-2
5.300000e-2	9.299321e-3	-1.300206e-2
5.320000e-2	5.963179e-3	-1.247793e-2
5.340000e-2	3.794412e-3	-1.525887e-2
5.360000e-2	3.422927e-3	-1.848052e-2
5.380000e-2	4.833084e-3	-1.961730e-2
5.400000e-2	7.583017e-3	-1.794867e-2
5.420000e-2	1.096959e-2	-1.462118e-2
5.440000e-2	1.417699e-2	-1.178071e-2
5.460000e-2	1.642050e-2	-1.128545e-2
5.480000e-2	1.709145e-2	-1.353559e-2
5.500000e-2	1.591081e-2	-1.694857e-2
5.520000e-2	1.310955e-2	-1.857219e-2
5.540000e-2	9.712382e-3	-1.632724e-2
5.560000e-2	1.141091e-2	-1.694277e-2
5.580000e-2	1.131968e-2	-1.997762e-2
5.600000e-2	8.080965e-3	-2.005086e-2
5.620000e-2	1.115987e-2	-1.755005e-2
5.640000e-2	1.001649e-2	-2.096661e-2
5.660000e-2	8.564053e-3	-1.868329e-2
5.680000e-2	8.279596e-3	-2.185314e-2
5.700000e-2	1.022521e-2	-2.198505e-2
5.720000e-2	8.230566e-3	-1.903941e-2
5.740000e-2	7.980588e-3	-2.218717e-2
5.760000e-2	1.140045e-2	-1.876746e-2
5.780000e-2	1.120503e-2	-2.187848e-2
5.800000e-2	9.078190e-3	-1.880228e-2
5.820000e-2	1.124041e-2	-1.848287e-2
5.840000e-2	1.057377e-2	-2.183692e-2
5.860000e-2	7.795008e-3	-2.351732e-2
5.880000e-2	1.121298e-2	-2.010287e-2
5.900000e-2	8.583273e-3	-2.212449e-2
5.920000e-2	7.524329e-3	-2.554444e-2
5.940000e-2	1.008734e-2	-2.432432e-2
5.960000e-2	6.992222e-3	-2.107255e-2
5.980000e-2	9.968035e-3	-1.883832e-2
6.000000e-2	8.327176e-3	-2.209481e-2
6.020000e-2	9.355894e-3	-2.384721e-2
6.040000e-2	8.101328e-3	-2.724924e-2
6.060000e-2	1.015228e-2	-2.716482e-2
6.080000e-2	7.604325e-3	-2.935079e-2
6.100000e-2	1.097821e-2	-2.605830e-2
6.120000e-2	7.830317e-3	-2.655477e-2
6.140000e-2	1.095098e-2	-2.394447e-2
6.160000e-2	7.537563e-3	-2.193889e-2
6.180000e-2	1.042595e-2	-1.992662e-2
6.200000e-2	9.102132e-3	-2.331365e-2
6.220000e-2	6.321045e-3	-2.498825e-2
6.240000e-2	9.717366e-3	-2.163381e-2
6.260000e-2	7.486240e-3	-2.433355e-2
6.280000e-2	5.045221e-3	-2.671343e-2
6.300000e-2	8.464892e-3	-2.329426e-2
6.320000e-2	5.962837e-3	-2.556626e-2
6.340000e-2	3.845115e-3	-2.840932e-2
6.360000e-2	7.211305e-3	-2.513801e-2
6.380000e-2	4.277919e-3	-2.639491e-2
6.400000e-2	3.543365e-3	-2.976963e-2
6.420000e-2	5.865171e-3	-2.910168e-2
6.440000e-2	3.078168e-3	-2.568221e-2
6.460000e-2	5.222979e-3	-2.540001e-2
6.480000e-2	6.069188e-3	-2.741618e-2
6.500000e-2	3.874129e-3	-3.016361e-2
6.520000e-2	7.232115e-3	-2.691486e-2
6.540000e-2	4.218771e-3	-2.791703e-2
6.560000e-2	6.800753e-3	-2.665221e-2
6.580000e-2	4.887497e-3	-2.970763e-2
6.600000e-2	6.687819e-3	-3.012800e-2
6.620000e-2	3.793486e-3	-3.149969e-2
6.640000e-2	6.660040e-3	-2.954224e-2
6.660000e-2	7.792200e-3	-3.113619e-2
6.680000e-2	4.761349e-3	-2.781789e-2
6.700000e-2	7.940745e-3	-2.505214e-2
6.720000e-2	5.104534e-3	-2.658450e-2
6.740000e-2	7.630064e-3	-2.545217e-2
6.760000e-2	4.952543e-3	-2.737052e-2
6.780000e-2	8.316365e-3	-2.410573e-2
6.800000e-2	5.057986e-3	-2.407411e-2
6.820000e-2	8.415740e-3	-2.082600e-2
6.840000e-2	5.004998e-3	-1.876736e-2
6.860000e-2	7.567579e-3	-1.754826e-2
6.880000e-2	6.899449e-3	-2.090281e-2
6.900000e-2	5.129123e-3	-2.407468e-2
6.920000e-2	8.002856e-3	-2.209923e-2
6.940000e-2	1.023140e-2	-2.163660e-2
6.960000e-2	7.554512e-3	-2.355635e-2
6.980000e-2	8.283450e-3	-2.573120e-2
7.000000e-2	8.869198e-3	-2.808809e-2
7.020000e-2	5.606374e-3	-2.803192e-2
7.040000e-2	8.752146e-3	-2.535537e-2
7.060000e-2	7.293322e-3	-2.869956e-2
7.080000e-2	6.327620e-3	-2.712906e-2
7.100000e-2	5.060369e-3	-3.052870e-2
7.120000e-2	8.019161e-3	-2.833798e-2
7.140000e-2	4.610400e-3	-2.704177e-2
7.160000e-2	6.892234e-3	-2.646238e-2
7.180000e-2	5.025752e-3	-2.955867e-2
7.200000e-2	7.263989e-3	-2.907492e-2
7.220000e-2	3.889889e-3	-2.822756e-2
7.240000e-2	7.048751e-3	-2.551635e-2
7.260000e-2	5.234395e-3	-2.865500e-2
7.280000e-2	2.997718e-3	-3.134723e-2
7.300000e-2	6.346657e-3	-2.812332e-2
7.320000e-2	3.234954e-3	-2.876738e-2
7.340000e-2	3.773977e-3	-3.118084e-2
7.360000e-2	4.434803e-3	-3.344390e-2
7.380000e-2	1.953687e-3	-3.575373e-2
7.400000e-2	4.687460e-3	-3.412457e-2
7.420000e-2	6.712747e-3	-3.409343e-2
7.440000e-2	3.527700e-3	-3.442711e-2
7.460000e-2	5.629568e-3	-3.423599e-2
7.480000e-2	3.346370e-3	-3.686329e-2
7.500000e-2	6.377145e-3	-3.448759e-2
7.520000e-2	3.761579e-3	-3.109207e-2
7.540000e-2	4.977223e-3	-3.255348e-2
7.560000e-2	6.076254e-3	-3.419887e-2
7.580000e-2	3.166156e-3	-3.080578e-2
7.600000e-2	5.386058e-3	-3.036194e-2
7.620000e-2	4.069780e-3	-3.375084e-2
7.640000e-2	4.937899e-3	-3.573642e-2
7.660000e-2	4.890636e-3	-3.873679e-2
7.680000e-2	4.581298e-3	-4.192203e-2
7.700000e-2	5.272552e-3	-4.414604e-2
7.720000e-2	3.462137e-3	-4.728776e-2
7.740000e-2	5.913636e-3	-4.632667e-2
7.760000e-2	2.736220e-3	-4.319805e-2
7.780000e-2	-4.644644e-4	-4.345926e-2
7.800000e-2	-2.439959e-3	-4.645597e-2
7.820000e-2	-2.733926e-3	-4.963175e-2
7.840000e-2	-1.379895e-3	-5.086446e-2
7.860000e-2	1.253233e-3	-4.947819e-2
7.880000e-2	4.581655e-3	-4.631047e-2
7.900000e-2	7.915673e-3	-4.312744e-2
7.920000e-2	1.056476e-2	-4.170300e-2
7.940000e-2	1.194262e-2	-4.289521e-2
7.960000e-2	1.167604e-2	-4.605371e-2
7.980000e-2	9.725142e-3	-4.907422e-2
8.000000e-2	6.536895e-3	-4.939328e-2
8.020000e-2	3.342171e-3	-4.629755e-2
8.040000e-2	5.753416e-3	-4.542839e-2
8.060000e-2	4.046122e-3	-4.864385e-2
8.080000e-2	4.430452e-3	-5.123453e-2
8.100000e-2	4.559206e-3	-5.408321e-2
8.120000e-2	3.641590e-3	-5.749458e-2
8.140000e-2	6.224630e-3	-5.622726e-2
8.160000e-2	4.162395e-3	-5.321301e-2
8.180000e-2	4.462832e-3	-5.589321e-2
8.200000e-2	6.507526e-3	-5.582182e-2
8.220000e-2	3.156527e-3	-5.323262e-2
8.240000e-2	6.437000e-3	-5.019541e-2
8.260000e-2	3.250981e-3	-5.052466e-2
8.280000e-2	6.646886e-3	-4.717137e-2
8.300000e-2	3.842414e-3	-4.878676e-2
8.320000e-2	6.574172e-3	-4.716252e-2
8.340000e-2	3.368615e-3	-4.740062e-2
8.360000e-2	6.787011e-3	-4.398499e-2
8.380000e-2	3.502284e-3	-4.380261e-2
8.400000e-2	6.474936e-3	-4.157648e-2
8.420000e-2	3.380634e-3	-4.228815e-2
8.440000e-2	6.759297e-3	-3.898248e-2
8.460000e-2	4.259357e-3	-4.125834e-2
8.480000e-2	6.107492e-3	-4.158507e-2
8.500000e-2	5.575017e-3	-4.488738e-2
8.520000e-2	5.542911e-3	-4.787554e-2
8.540000e-2	5.981585e-3	-5.040574e-2
8.560000e-2	4.442980e-3	-5.371584e-2
8.580000e-2	6.607823e-3	-5.339082e-2
8.600000e-2	3.195455e-3	-5.136326e-2
8.620000e-2	1.401956e-3	-5.451793e-2
8.640000e-2	2.504752e-3	-5.615751e-2
8.660000e-2	5.605868e-3	-5.359856e-2
8.680000e-2	8.817717e-3	-5.074619e-2
8.700000e-2	1.020351e-2	-5.192484e-2
8.720000e-2	8.710937e-3	-5.525542e-2
8.740000e-2	5.299438e-3	-5.390351e-2
8.760000e-2	6.999240e-3	-5.451664e-2
8.780000e-2	6.502005e-3	-5.780301e-2
8.800000e-2	4.247556e-3	-6.047084e-2
8.820000e-2	7.448733e-3	-5.764702e-2
8.840000e-2	4.029535e-3	-5.604174e-2
8.860000e-2	7.302144e-3	-5.302583e-2
8.880000e-2	3.942187e-3	-5.230971e-2
8.900000e-2	6.888165e-3	-5.015166e-2
8.920000e-2	5.819855e-3	-5.357155e-2
8.940000e-2	4.353041e-3	-5.691263e-2
8.960000e-2	7.353684e-3	-5.461467e-2
8.980000e-2	9.419327e-3	-5.449962e-2
9.000000e-2	6.615555e-3	-5.611681e-2
9.020000e-2	7.564276e-3	-5.798732e-2
9.040000e-2	7.770437e-3	-6.076252e-2
9.060000e-2	4.982526e-3	-6.242001e-2
9.080000e-2	8.394939e-3	-5.902099e-2
9.100000e-2	5.348912e-3	-5.991029e-2
9.120000e-2	6.376689e-3	-6.166409e-2
9.140000e-2	6.205461e-3	-6.475813e-2
9.160000e-2	5.373187e-3	-6.815592e-2
9.180000e-2	8.158393e-3	-6.640066e-2
9.200000e-2	5.034273e-3	-6.318673e-2
9.220000e-2	7.800028e-3	-6.147932e-2
9.240000e-2	6.259920e-3	-6.478872e-2
9.260000e-2	4.660702e-3	-6.806841e-2
9.280000e-2	7.473026e-3	-6.624612e-2
9.300000e-2	4.284851e-3	-6.313761e-2
9.320000e-2	7.270780e-3	-6.087746e-2
9.340000e-2	5.713475e-3	-6.417860e-2
9.360000e-2	6.586364e-3	-6.615749e-2
9.380000e-2	5.661088e-3	-6.956977e-2
9.400000e-2	6.980147e-3	-7.086133e-2
9.420000e-2	5.334299e-3	-7.411491e-2
9.440000e-2	7.880116e-3	-7.293515e-2
9.460000e-2	4.721672e-3	-6.977357e-2
9.480000e-2	6.597229e-3	-7.004602e-2
9.500000e-2	6.652832e-3	-7.296037e-2
9.520000e-2	4.097143e-3	-7.513142e-2
9.540000e-2	5.784417e-3	-7.576817e-2
9.560000e-2	9.163250e-3	-7.246203e-2
9.580000e-2	9.798882e-3	-7.475698e-2
9.600000e-2	6.533405e-3	-7.468599e-2
9.620000e-2	8.229576e-3	-7.530597e-2
9.640000e-2	7.221446e-3	-7.872486e-2
9.660000e-2	6.855326e-3	-8.194349e-2
9.680000e-2	7.846448e-3	-8.375187e-2
9.700000e-2	5.449172e-3	-8.620474e-2
9.720000e-2	8.648762e-3	-8.338515e-2
9.740000e-2	8.877146e-3	-8.613850e-2
9.760000e-2	6.750013e-3	-8.897038e-2
9.780000e-2	1.014373e-2	-8.562313e-2
9.800000e-2	7.424593e-3	-8.744698e-2
9.820000e-2	8.974061e-3	-8.833784e-2
9.840000e-2	1.038068e-2	-8.948071e-2
9.860000e-2	7.768875e-3	-9.153959e-2
9.880000e-2	1.118434e-2	-8.813211e-2
9.900000e-2	8.812146e-3	-9.062526e-2
9.920000e-2	9.685155e-3	-9.260397e-2
9.940000e-2	1.213249e-2	-9.165243e-2
9.960000e-2	8.744971e-3	-8.931301e-2
9.980000e-2	1.216072e-2	-8.590472e-2
1.000000e-1	8.741120e-3	-8.426573e-2
1.002000e-1	1.175969e-2	-8.192156e-2
1.004000e-1	1.087023e-2	-8.532914e-2
1.006000e-1	1.057351e-2	-8.850663e-2
1.008000e-1	1.192492e-2	-8.974378e-2
1.010000e-1	8.525733e-3	-8.860373e-2
1.012000e-1	1.129978e-2	-8.687594e-2
1.014000e-1	1.064367e-2	-9.022645e-2
1.016000e-1	8.827028e-3	-8.747814e-2
1.018000e-1	9.091530e-3	-9.019526e-2
1.020000e-1	1.043958e-2	-9.143808e-2
1.022000e-1	7.056053e-3	-9.049250e-2
1.024000e-1	5.609611e-3	-9.384139e-2
1.026000e-1	6.919229e-3	-9.514872e-2
1.028000e-1	1.005636e-2	-9.249499e-2
1.030000e-1	1.327989e-2	-8.961132e-2
1.032000e-1	1.481381e-2	-9.053017e-2
1.034000e-1	1.362075e-2	-9.394167e-2
1.036000e-1	1.030651e-2	-9.357257e-2
1.038000e-1	1.126759e-2	-9.542508e-2
1.040000e-1	1.223678e-2	-9.726575e-2
1.042000e-1	9.646071e-3	-9.387844e-2
1.044000e-1	1.078985e-2	-9.545419e-2
1.046000e-1	1.139367e-2	-9.778882e-2
1.048000e-1	8.469920e-3	-9.907460e-2
1.050000e-1	9.430449e-3	-1.009279e-1
1.052000e-1	1.281417e-2	-9.760828e-2
1.054000e-1	1.471952e-2	-9.782130e-2
1.056000e-1	1.265033e-2	-1.007199e-1
1.058000e-1	1.089133e-2	-9.804017e-2
1.060000e-1	1.341021e-2	-9.692333e-2
1.062000e-1	1.188783e-2	-1.002409e-1
1.064000e-1	1.111834e-2	-1.036248e-1
1.066000e-1	1.290195e-2	-1.040776e-1
1.068000e-1	9.495385e-3	-1.028214e-1
1.070000e-1	8.309135e-3	-1.062338e-1
1.072000e-1	1.017758e-2	-1.065203e-1
1.074000e-1	1.357055e-2	-1.031752e-1
1.076000e-1	1.610947e-2	-1.020116e-1
1.078000e-1	1.587528e-2	-1.051489e-1
1.080000e-1	1.280772e-2	-1.059607e-1
1.082000e-1	1.320091e-2	-1.085417e-1
1.084000e-1	1.493895e-2	-1.090821e-1
1.086000e-1	1.177499e-2	-1.059298e-1
1.088000e-1	1.446216e-2	-1.044138e-1
1.090000e-1	1.245746e-2	-1.073812e-1
1.092000e-1	1.454851e-2	-1.072129e-1
1.094000e-1	1.166090e-2	-1.086037e-1
1.096000e-1	1.497494e-2	-1.054753e-1
1.098000e-1	1.156315e-2	-1.034363e-1
1.100000e-1	1.491009e-2	-1.002179e-1
1.102000e-1	1.198843e-2	-1.015098e-1
1.104000e-1	1.487164e-2	-9.951060e-2
1.106000e-1	1.193709e-2	-9.612822e-2
1.108000e-1	8.630305e-3	-9.580840e-2
1.110000e-1	6.443085e-3	-9.856593e-2
1.112000e-1	5.935747e-3	-1.018570e-1
1.114000e-1	7.126521e-3	-1.033583e-1
1.116000e-1	9.665461e-3	-1.021946e-1
1.118000e-1	1.296528e-2	-9.910492e-2
1.120000e-1	1.631832e-2	-9.586975e-2
1.122000e-1	1.900881e-2	-9.434569e-2
1.124000e-1	2.042481e-2	-9.547236e-2
1.126000e-1	2.017415e-2	-9.862057e-2
1.128000e-1	1.821219e-2	-1.016305e-1
1.130000e-1	1.500560e-2	-1.018636e-1
1.132000e-1	1.185624e-2	-9.868735e-2
1.134000e-1	1.438433e-2	-9.754905e-2
1.136000e-1	1.236633e-2	-1.005027e-1
1.138000e-1	1.368114e-2	-1.018014e-1
1.140000e-1	1.248004e-2	-1.052119e-1
1.142000e-1	1.410077e-2	-1.059726e-1
1.144000e-1	1.113465e-2	-1.071286e-1
1.146000e-1	1.453756e-2	-1.037559e-1
1.148000e-1	1.125749e-2	-1.036012e-1
1.150000e-1	1.392574e-2	-1.021308e-1
1.152000e-1	1.126163e-2	-1.040786e-1
1.154000e-1	1.457591e-2	-1.009495e-1
1.156000e-1	1.121076e-2	-1.001871e-1
1.158000e-1	1.462261e-2	-9.678959e-2
1.160000e-1	1.137294e-2	-9.680514e-2
1.162000e-1	1.478854e-2	-9.339727e-2
1.164000e-1	1.166275e-2	-9.398506e-2
1.166000e-1	1.500209e-2	-9.078748e-2
1.168000e-1	1.158265e-2	-8.899269e-2
1.170000e-1	1.445438e-2	-8.702227e-2
1.172000e-1	1.299772e-2	-9.036729e-2
1.174000e-1	1.303852e-2	-9.329447e-2
1.176000e-1	1.575280e-2	-9.171277e-2
1.178000e-1	1.235872e-2	-8.943532e-2
1.180000e-1	1.576394e-2	-8.605623e-2
1.182000e-1	1.238161e-2	-8.512370e-2
1.184000e-1	1.576107e-2	-8.181582e-2
1.186000e-1	1.291509e-2	-8.332199e-2
1.188000e-1	1.560956e-2	-8.178831e-2
1.190000e-1	1.225563e-2	-7.921532e-2
1.192000e-1	1.048311e-2	-8.238559e-2
1.194000e-1	1.187442e-2	-8.355478e-2
1.196000e-1	1.517130e-2	-8.047305e-2
1.198000e-1	1.799836e-2	-7.861416e-2
1.200000e-1	1.823599e-2	-8.135832e-2
1.202000e-1	1.544298e-2	-8.300293e-2
1.204000e-1	1.348643e-2	-8.009756e-2
1.206000e-1	1.662213e-2	-7.744764e-2
1.208000e-1	1.357378e-2	-7.832871e-2
1.210000e-1	1.687230e-2	-7.524250e-2
1.212000e-1	1.369997e-2	-7.210473e-2
1.214000e-1	1.617512e-2	-7.108924e-2
1.216000e-1	1.539866e-2	-7.447483e-2
1.218000e-1	1.422233e-2	-7.258571e-2
1.220000e-1	1.282337e-2	-7.595116e-2
1.222000e-1	1.600338e-2	-7.318379e-2
1.224000e-1	1.284279e-2	-7.362604e-2
1.226000e-1	1.247371e-2	-7.684634e-2
1.228000e-1	1.447833e-2	-7.685783e-2
1.230000e-1	1.238462e-2	-7.381293e-2
1.232000e-1	1.238065e-2	-7.677800e-2
1.234000e-1	1.577909e-2	-7.341767e-2
1.236000e-1	1.492129e-2	-7.682018e-2
1.238000e-1	1.355475e-2	-8.019563e-2
1.240000e-1	1.662262e-2	-7.772361e-2
1.242000e-1	1.330416e-2	-7.732598e-2
1.244000e-1	1.650863e-2	-7.449335e-2
1.246000e-1	1.312262e-2	-7.351999e-2
1.248000e-1	1.648262e-2	-7.026570e-2
1.250000e-1	1.363918e-2	-7.177870e-2
1.252000e-1	1.509577e-2	-7.283475e-2
1.254000e-1	1.408553e-2	-7.625373e-2
1.256000e-1	1.508308e-2	-7.805261e-2
1.258000e-1	1.377831e-2	-8.144423e-2
1.260000e-1	1.539014e-2	-8.222142e-2
1.262000e-1	1.242466e-2	-8.337943e-2
1.264000e-1	1.478907e-2	-8.261614e-2
1.266000e-1	1.718877e-2	-8.177320e-2
1.268000e-1	1.425647e-2	-8.303337e-2
1.270000e-1	1.579756e-2	-8.393932e-2
1.272000e-1	1.463663e-2	-8.735436e-2
1.274000e-1	1.527050e-2	-8.965152e-2
1.276000e-1	1.476747e-2	-9.294057e-2
1.278000e-1	1.530212e-2	-9.535926e-2
1.280000e-1	1.451020e-2	-9.874849e-2
1.282000e-1	1.552422e-2	-1.005229e-1
1.284000e-1	1.347060e-2	-1.034386e-1
1.286000e-1	1.688562e-2	-1.000323e-1
1.288000e-1	1.448372e-2	-1.024777e-1
1.290000e-1	1.601043e-2	-1.034094e-1
1.292000e-1	1.423458e-2	-1.065773e-1
1.294000e-1	1.688251e-2	-1.051556e-1
1.296000e-1	1.377237e-2	-1.058058e-1
1.298000e-1	1.703565e-2	-1.028151e-1
1.300000e-1	1.529454e-2	-1.060078e-1
1.302000e-1	1.497374e-2	-1.092000e-1
1.304000e-1	1.836262e-2	-1.058661e-1
1.306000e-1	1.702076e-2	-1.092485e-1
1.308000e-1	1.639024e-2	-1.125900e-1
1.310000e-1	1.867228e-2	-1.120102e-1
1.312000e-1	1.540020e-2	-1.091041e-1
1.314000e-1	1.814024e-2	-1.074596e-1
1.316000e-1	1.625769e-2	-1.105422e-1
1.318000e-1	1.793528e-2	-1.111972e-1
1.320000e-1	1.623022e-2	-1.144141e-1
1.322000e-1	1.816522e-2	-1.145675e-1
1.324000e-1	1.491538e-2	-1.145821e-1
1.326000e-1	1.615157e-2	-1.160103e-1
1.328000e-1	1.951865e-2	-1.127366e-1
1.330000e-1	1.948319e-2	-1.157274e-1
1.332000e-1	1.617874e-2	-1.129298e-1
1.334000e-1	1.951407e-2	-1.097432e-1
1.336000e-1	1.810239e-2	-1.075161e-1
1.338000e-1	1.572496e-2	-1.042386e-1
1.340000e-1	1.279980e-2	-1.008519e-1
1.342000e-1	9.557979e-3	-9.786202e-2
1.344000e-1	6.165239e-3	-9.557121e-2
1.346000e-1	2.750675e-3	-9.414542e-2
1.348000e-1	-5.816093e-4	-9.364987e-2
1.350000e-1	-3.746524e-3	-9.407330e-2
1.352000e-1	-6.674437e-3	-9.534664e-2
1.354000e-1	-9.308825e-3	-9.735838e-2
1.356000e-1	-1.160460e-2	-9.996753e-2
1.358000e-1	-1.352684e-2	-1.030148e-1
1.360000e-1	-1.504975e-2	-1.063321e-1
1.362000e-1	-1.615585e-2	-1.097510e-1
1.364000e-1	-1.683521e-2	-1.131092e-1
1.366000e-1	-1.708484e-2	-1.162567e-1
1.368000e-1	-1.690807e-2	-1.190603e-1
1.370000e-1	-1.631400e-2	-1.214070e-1
1.372000e-1	-1.531706e-2	-1.232067e-1
1.374000e-1	-1.393642e-2	-1.243942e-1
1.376000e-1	-1.219564e-2	-1.249294e-1
1.378000e-1	-1.012215e-2	-1.247980e-1
1.380000e-1	-7.746837e-3	-1.240101e-1
1.382000e-1	-5.103626e-3	-1.225998e-1
1.384000e-1	-2.229064e-3	-1.206222e-1
1.386000e-1	8.380963e-4	-1.181520e-1
1.388000e-1	4.057295e-3	-1.152800e-1
1.390000e-1	7.386570e-3	-1.121099e-1
1.392000e-1	1.078296e-2	-1.087553e-1
1.394000e-1	1.420288e-2	-1.053354e-1
1.396000e-1	1.760255e-2	-1.019717e-1
1.398000e-1	2.093836e-2	-9.878379e-2
1.400000e-1	2.416729e-2	-9.588563e-2
1.402000e-1	2.724729e-2	-9.338195e-2
1.404000e-1	3.013768e-2	-9.136464e-2
1.406000e-1	3.279955e-2	-8.990953e-2
1.408000e-1	3.519618e-2	-8.907353e-2
1.410000e-1	3.729344e-2	-8.889213e-2
1.412000e-1	3.906019e-2	-8.937751e-2
1.414000e-1	4.046872e-2	-9.051709e-2
1.416000e-1	4.149519e-2	-9.227286e-2
1.418000e-1	4.212005e-2	-9.458131e-2
1.420000e-1	4.232853e-2	-9.735424e-2
1.422000e-1	4.211109e-2	-1.004804e-1
1.424000e-1	4.146395e-2	-1.038278e-1
1.426000e-1	4.038963e-2	-1.072476e-1
1.428000e-1	3.889749e-2	-1.105784e-1
1.430000e-1	3.700444e-2	-1.136518e-1
1.432000e-1	3.473560e-2	-1.162995e-1
1.434000e-1	3.212520e-2	-1.183612e-1
1.436000e-1	2.921750e-2	-1.196943e-1
1.438000e-1	2.606813e-2	-1.201845e-1
1.440000e-1	2.274567e-2	-1.197592e-1
1.442000e-1	1.933393e-2	-1.184020e-1
1.444000e-1	1.593543e-2	-1.161718e-1
1.446000e-1	1.267709e-2	-1.132258e-1
1.448000e-1	9.721247e-3	-1.098545e-1
1.450000e-1	7.292143e-3	-1.065445e-1
1.452000e-1	5.780899e-3	-1.041814e-1
1.454000e-1	9.082657e-3	-1.010864e-1
1.456000e-1	5.683806e-3	-9.886020e-2
1.458000e-1	6.840102e-3	-1.004163e-1
1.460000e-1	9.992827e-3	-9.772130e-2
1.462000e-1	8.212307e-3	-1.008857e-1
1.464000e-1	7.885360e-3	-1.040815e-1
1.466000e-1	9.905203e-3	-1.040616e-1
1.468000e-1	6.759126e-3	-1.008802e-1
1.470000e-1	9.116856e-3	-1.001319e-1
1.472000e-1	7.933052e-3	-1.035445e-1
1.474000e-1	8.175757e-3	-1.062836e-1
1.476000e-1	9.937380e-3	-1.067789e-1
1.478000e-1	7.321546e-3	-1.088294e-1
1.480000e-1	1.074044e-2	-1.054124e-1
